Wall time,Step,Value
1715869076.6972036,0,0.0005123206647112966
1715869080.8588402,1,-0.005296039395034313
1715869084.8208048,2,0.0014536022208631039
1715869088.8796132,3,-0.004242088180035353
1715869092.7546039,4,0.0014798386255279183
1715869096.834671,5,0.008838042616844177
1715869100.7312055,6,0.0016455808654427528
1715869104.57894,7,0.003278380958363414
1715869108.4849365,8,0.0004009566910099238
1715869112.3948407,9,0.0027845639269798994
1715869116.3178923,10,-0.0007804851629771292
1715869120.1937888,11,-0.0007142186514101923
1715869124.1232028,12,-0.0005817249766550958
1715869128.203589,13,0.001408446696586907
1715869132.116322,14,-0.001841433346271515
1715869136.0745566,15,-0.006574559956789017
1715869139.9860365,16,0.001532642636448145
1715869143.8548968,17,0.0021402412094175816
1715869147.7102456,18,-0.0012466291664168239
1715869151.5871785,19,0.013147045858204365
1715869155.515415,20,-0.0014832807937636971
1715869159.65001,21,0.002092345617711544
1715869163.5633779,22,0.004383097868412733
1715869167.425906,23,0.0026409782003611326
1715869171.3238342,24,0.002515513449907303
1715869175.1705098,25,0.0008811786537989974
1715869179.0620003,26,-0.001776775810867548
1715869182.9870658,27,0.003917303401976824
1715869187.0807407,28,0.0029015482868999243
1715869191.020642,29,-0.0023674066178500652
1715869194.9000628,30,-0.0012638196349143982
1715869198.7509742,31,-0.007881720550358295
1715869202.662469,32,0.0005321267526596785
1715869206.6987307,33,-4.3844549509231e-05
1715869210.6500902,34,-0.0026941581163555384
1715869214.6241968,35,0.004367018584161997
1715869218.943163,36,-0.0015327382134273648
1715869222.9681005,37,-0.0005289206164889038
1715869226.8763134,38,-0.002373039023950696
1715869230.7997403,39,0.0007652305066585541
1715869234.6822202,40,-0.0010104462271556258
1715869238.5983932,41,-0.0031036518048495054
1715869242.4803307,42,0.004225799813866615
1715869246.4774377,43,-0.003037387039512396
1715869250.5224378,44,-0.0010869548423215747
1715869254.5223823,45,0.0007026302046142519
1715869258.4694874,46,-0.0014337189495563507
1715869262.3907735,47,-0.0030953879468142986
1715869266.3182137,48,-0.0004832930862903595
1715869270.2653482,49,-0.0038152274210006
1715869274.2006197,50,-0.006971058901399374
1715869278.3990335,51,-0.0021119576413184404
1715869282.3888307,52,-0.003806977765634656
1715869286.3607492,53,-0.0018768528243526816
1715869290.2827194,54,-0.0032001566141843796
1715869294.228422,55,3.7241312384139746e-05
1715869298.2122629,56,-6.262026545300614e-06
1715869302.1493158,57,0.00010331161320209503
1715869306.177125,58,0.0011608051136136055
1715869310.2699673,59,0.002417374635115266
1715869314.2181387,60,-6.146843952592462e-05
1715869318.1752107,61,-0.002680778270587325
1715869322.1981747,62,0.0007678543915972114
