Wall time,Step,Value
1715880192.2737563,0,-0.254912406206131
1715880197.5369685,1,-0.028773119673132896
1715880202.3457353,2,-0.0748833566904068
1715880207.2235243,3,0.10352852940559387
1715880211.7163317,4,0.2100621461868286
1715880216.0405815,5,0.28494489192962646
1715880220.361984,6,0.4355253279209137
1715880224.6894677,7,0.5107296109199524
1715880229.124442,8,0.4331571161746979
1715880233.563559,9,0.4945160746574402
1715880238.1578207,10,0.8872413635253906
1715880242.7092254,11,0.7517482042312622
1715880247.1865616,12,1.075834035873413
1715880251.6265163,13,1.006734013557434
1715880256.0104833,14,1.041621446609497
1715880260.411602,15,0.9692304134368896
1715880264.926431,16,1.2037672996520996
1715880269.6533206,17,1.5764826536178589
1715880274.0523708,18,1.4456326961517334
1715880278.46315,19,1.5160211324691772
1715880282.8794866,20,1.3281713724136353
1715880287.2666297,21,1.7285130023956299
1715880291.6013322,22,1.9655629396438599
1715880295.9706247,23,2.093925714492798
1715880300.6487987,24,1.7229262590408325
1715880305.0006292,25,3.175300121307373
1715880309.3885036,26,2.6207120418548584
1715880313.8620892,27,2.304759979248047
1715880318.535476,28,2.5704972743988037
1715880323.492144,29,2.1592423915863037
1715880328.2386782,30,2.4870357513427734
1715880332.785335,31,2.4272043704986572
1715880337.5773392,32,2.8586413860321045
1715880342.3969045,33,2.695502519607544
1715880347.0078483,34,3.172405958175659
1715880351.6712885,35,2.897155284881592
1715880356.0449634,36,3.0974631309509277
1715880360.8484604,37,3.1352925300598145
1715880365.3025594,38,4.307110786437988
1715880369.7944236,39,4.85844612121582
1715880374.2873473,40,6.302058219909668
1715880378.893798,41,4.12705659866333
1715880383.3931944,42,3.9939239025115967
1715880387.8865383,43,4.4085001945495605
1715880392.4995034,44,5.834283351898193
1715880397.1720052,45,4.397729396820068
1715880401.8883607,46,5.956389427185059
1715880406.5775383,47,4.052432060241699
1715880411.204992,48,4.899697780609131
1715880415.8877425,49,7.2169342041015625
1715880420.6272552,50,5.091669082641602
1715880425.1280038,51,4.876636981964111
1715880429.62063,52,4.751502990722656
1715880434.0811534,53,5.419548034667969
1715880438.5892012,54,4.353416919708252
1715880443.0365222,55,4.68447732925415
1715880447.4013784,56,5.0802083015441895
1715880451.8229213,57,4.7114386558532715
1715880456.3017955,58,4.142421245574951
1715880460.7340512,59,4.162583351135254
1715880465.103679,60,3.659163475036621
1715880469.4189432,61,4.0199713706970215
1715880473.8867943,62,5.678513526916504
1715880478.2616978,63,4.910221099853516
1715880482.6423237,64,5.908543586730957
1715880487.0216558,65,5.157820701599121
1715880491.3817763,66,5.967291355133057
1715880495.7795436,67,5.008978366851807
1715880500.1889358,68,5.391765594482422
1715880504.5200067,69,5.478393077850342
1715880508.9419081,70,5.6342339515686035
1715880513.3401434,71,4.656308174133301
1715880517.719321,72,5.425268650054932
1715880522.0730734,73,4.9479594230651855
1715880526.497709,74,5.19000768661499
1715880530.885009,75,6.582348346710205
1715880535.2789123,76,4.468754291534424
1715880539.646239,77,4.8669114112854
1715880544.1176295,78,5.869825839996338
1715880548.543517,79,5.469259738922119
1715880552.890901,80,6.805883407592773
1715880557.2571087,81,5.009273052215576
1715880561.6165924,82,4.580562591552734
1715880566.0571442,83,4.140536308288574
1715880570.4262345,84,4.151856422424316
1715880574.7942638,85,5.076512336730957
1715880579.1355195,86,5.809679985046387
1715880583.535025,87,6.222142219543457
1715880587.965262,88,6.357722759246826
1715880592.434259,89,5.1119608879089355
1715880596.8699143,90,6.850758075714111
1715880601.2817411,91,4.267740249633789
1715880605.6664722,92,4.615128993988037
1715880610.0192442,93,5.604475975036621
1715880614.327379,94,6.300451755523682
1715880618.7507596,95,6.138887405395508
1715880623.1555898,96,5.543355941772461
1715880627.5403082,97,5.488981246948242
1715880631.8953161,98,5.429369926452637
1715880636.2705774,99,4.4835686683654785
1715880640.6532657,100,6.6885809898376465
1715880645.0710506,101,5.608653545379639
1715880649.444405,102,4.152920722961426
1715880653.9194877,103,5.717129707336426
1715880658.3081276,104,6.633605003356934
1715880662.7584817,105,5.745326519012451
1715880667.1438272,106,5.413210868835449
1715880671.5596952,107,5.41799259185791
1715880676.0213835,108,6.008720397949219
1715880680.512039,109,7.0207977294921875
1715880685.0881467,110,8.683218002319336
1715880689.6202216,111,8.261731147766113
1715880694.0975957,112,7.670543670654297
1715880698.7178524,113,5.813094615936279
1715880703.2116408,114,6.289918422698975
1715880707.7247941,115,7.059998035430908
1715880712.4063442,116,8.21625804901123
1715880716.895787,117,7.137843608856201
1715880721.2534888,118,8.94938850402832
1715880725.7883315,119,9.267574310302734
1715880730.2428691,120,7.471007823944092
1715880734.6927211,121,7.065296173095703
1715880739.2660892,122,7.546872138977051
1715880743.6428783,123,6.023604393005371
1715880748.1328487,124,7.077311038970947
1715880752.6423333,125,7.099525451660156
1715880757.1654468,126,6.273339748382568
1715880761.6412244,127,8.207452774047852
1715880766.2282295,128,8.821030616760254
1715880770.7976325,129,9.029335021972656
1715880775.2952683,130,7.486027240753174
1715880779.7718358,131,7.678154945373535
1715880784.3221803,132,7.7911272048950195
1715880788.8030086,133,8.222131729125977
1715880793.104677,134,8.8015775680542
1715880797.5174274,135,7.840414524078369
1715880801.9331799,136,7.028088092803955
1715880806.4832566,137,7.885308265686035
1715880810.850493,138,7.839036464691162
1715880815.2589595,139,7.688800811767578
1715880819.6282418,140,7.717833042144775
1715880824.0140183,141,8.174210548400879
1715880828.4651837,142,12.256767272949219
1715880832.865317,143,12.37662124633789
1715880837.3008275,144,9.455729484558105
1715880841.781991,145,9.966943740844727
1715880846.2135425,146,12.871946334838867
1715880850.5502708,147,11.804534912109375
1715880854.9385996,148,12.488044738769531
1715880859.2588239,149,9.615900993347168
1715880863.5700366,150,11.532930374145508
1715880867.8747325,151,12.162088394165039
1715880872.2827253,152,12.651920318603516
1715880876.6727176,153,13.876023292541504
1715880880.974693,154,12.392946243286133
1715880885.3539748,155,10.164178848266602
1715880889.7653744,156,12.734760284423828
1715880894.081041,157,13.371810913085938
1715880898.4881806,158,11.143306732177734
1715880902.9213243,159,10.198599815368652
1715880907.3473804,160,9.670001983642578
1715880911.7686155,161,7.280755996704102
1715880916.2374585,162,6.713562488555908
1715880920.622954,163,9.097379684448242
1715880925.0282612,164,10.447145462036133
1715880929.4132814,165,8.9469633102417
1715880933.8556893,166,8.587990760803223
1715880938.2324092,167,8.448068618774414
1715880942.6299043,168,11.639572143554688
1715880947.0553207,169,13.33668327331543
1715880951.5153446,170,11.883997917175293
1715880955.8405883,171,8.290790557861328
1715880960.2147691,172,6.211069107055664
1715880964.639745,173,8.556658744812012
1715880969.1388319,174,11.428505897521973
1715880973.5471737,175,12.197809219360352
1715880977.9126956,176,12.4495849609375
1715880982.3194978,177,10.368246078491211
1715880986.746183,178,11.013395309448242
1715880991.1397364,179,11.818007469177246
1715880995.5550594,180,9.040102005004883
1715880999.9651947,181,13.67481803894043
1715881004.2629375,182,16.67499542236328
1715881008.6309156,183,18.253095626831055
1715881012.9023924,184,13.746390342712402
1715881017.3054922,185,10.031295776367188
1715881021.72115,186,8.569560050964355
1715881026.1802008,187,8.756865501403809
1715881030.497347,188,9.04641342163086
1715881034.8515668,189,9.19138240814209
1715881039.2100832,190,9.536589622497559
1715881043.5852692,191,10.670262336730957
1715881047.9701726,192,9.887755393981934
1715881052.2676144,193,9.944974899291992
1715881056.6368873,194,12.793206214904785
1715881061.0730307,195,11.781465530395508
1715881065.4936619,196,11.628105163574219
1715881069.8575542,197,11.021710395812988
1715881074.3059244,198,7.937588214874268
1715881078.7519968,199,8.961996078491211
1715881083.2032044,200,9.314126968383789
1715881087.6967564,201,7.919332027435303
1715881092.0453982,202,8.003606796264648
1715881096.5507166,203,10.657437324523926
1715881100.9833345,204,13.735750198364258
1715881105.457417,205,14.443676948547363
1715881109.9009728,206,10.704477310180664
1715881114.3274705,207,9.490745544433594
1715881118.7678125,208,11.764118194580078
1715881123.187752,209,11.923859596252441
1715881127.6103113,210,10.135213851928711
1715881131.9998534,211,7.631023406982422
1715881136.440602,212,8.369830131530762
1715881140.7669055,213,8.97912883758545
1715881145.172888,214,10.928016662597656
1715881149.5403452,215,13.26307487487793
1715881153.9791052,216,12.3599853515625
1715881158.4433324,217,11.042667388916016
1715881162.8529632,218,10.335355758666992
1715881167.2286973,219,13.102584838867188
1715881171.6681411,220,14.873908996582031
1715881176.0685987,221,15.107842445373535
1715881180.539376,222,15.03312873840332
1715881184.9419394,223,13.840387344360352
1715881189.3295236,224,12.59989070892334
1715881193.6803296,225,12.927152633666992
1715881198.048047,226,13.449647903442383
1715881202.476979,227,12.600656509399414
1715881206.9525151,228,12.371244430541992
1715881211.3371546,229,13.75481128692627
1715881215.761381,230,16.499670028686523
1715881220.145952,231,17.62042808532715
1715881224.5333083,232,16.482460021972656
1715881228.9784226,233,13.96177864074707
1715881233.3910518,234,9.043243408203125
1715881237.7336926,235,9.728263854980469
1715881242.1745028,236,11.653675079345703
1715881246.600332,237,11.104523658752441
1715881250.9864943,238,10.18478775024414
1715881255.3670063,239,10.110746383666992
1715881259.757488,240,10.324645042419434
1715881264.1857557,241,11.402532577514648
1715881268.5467947,242,12.360461235046387
1715881272.8775454,243,14.83346939086914
1715881277.25303,244,15.980030059814453
1715881281.708525,245,17.441001892089844
1715881285.94248,246,17.588151931762695
1715881290.2315567,247,16.271141052246094
1715881294.5252004,248,16.160919189453125
1715881298.936337,249,14.369708061218262
1715881303.211834,250,15.04891300201416
1715881307.528584,251,11.686563491821289
1715881311.842826,252,9.275151252746582
1715881316.1875525,253,10.504076957702637
1715881320.556594,254,13.858258247375488
1715881324.8852408,255,19.838298797607422
1715881329.2022023,256,19.18120574951172
1715881333.4764245,257,18.72231674194336
1715881337.8449125,258,19.19476318359375
1715881342.1603239,259,15.02688980102539
1715881346.4342945,260,15.107177734375
1715881350.665083,261,15.058740615844727
1715881354.9588485,262,13.786422729492188
1715881359.2091205,263,10.288524627685547
1715881363.4477022,264,14.367773056030273
1715881367.7422714,265,13.929431915283203
1715881372.2220216,266,13.810996055603027
1715881376.5908852,267,13.90332317352295
1715881380.9584138,268,19.464658737182617
1715881385.3820958,269,15.150033950805664
1715881389.8829782,270,19.453468322753906
1715881394.2916603,271,21.463712692260742
1715881398.6062593,272,22.409530639648438
1715881402.9674952,273,24.184606552124023
1715881407.33515,274,24.779203414916992
1715881411.6235826,275,24.582231521606445
1715881415.9124792,276,26.508100509643555
1715881420.2201977,277,27.945247650146484
1715881424.5672812,278,28.49669075012207
1715881428.8948803,279,23.479721069335938
1715881433.1954093,280,17.540903091430664
1715881437.5241694,281,20.79629135131836
1715881441.8782997,282,24.929216384887695
1715881446.1827004,283,24.344558715820312
1715881450.4986718,284,24.43425750732422
1715881454.8202214,285,18.227336883544922
1715881459.0550928,286,14.212867736816406
1715881463.3818557,287,19.874679565429688
1715881467.6175828,288,21.453603744506836
1715881471.9079418,289,23.73948097229004
1715881476.084492,290,24.75414276123047
1715881480.3660154,291,26.575754165649414
1715881484.6311257,292,24.29646873474121
1715881488.9931822,293,21.8475399017334
1715881493.2967813,294,22.718326568603516
1715881497.6238332,295,20.632394790649414
1715881501.8933432,296,19.99918556213379
1715881506.2283437,297,15.27528190612793
1715881510.534924,298,17.65265464782715
1715881514.963808,299,20.059499740600586
1715881519.245757,300,24.439842224121094
1715881523.5684073,301,21.802663803100586
1715881527.8423436,302,21.13890838623047
1715881532.1683018,303,20.077016830444336
1715881536.46372,304,20.339950561523438
1715881540.758489,305,17.257375717163086
1715881545.0094943,306,16.447681427001953
1715881549.32528,307,17.036191940307617
1715881553.600138,308,16.27718734741211
1715881557.9171617,309,17.364971160888672
1715881562.205012,310,17.386648178100586
1715881566.4872913,311,16.252300262451172
1715881570.7943606,312,18.461122512817383
1715881575.0476124,313,17.611064910888672
1715881579.2599988,314,17.81406021118164
1715881583.4841673,315,17.601022720336914
1715881587.8006341,316,20.252408981323242
1715881592.097009,317,20.387935638427734
1715881596.3535838,318,19.269773483276367
1715881600.5773778,319,20.330814361572266
1715881604.9361312,320,18.823856353759766
1715881609.2341063,321,23.12103271484375
1715881613.53144,322,23.797182083129883
1715881617.813149,323,26.428682327270508
1715881622.118887,324,23.910415649414062
1715881626.4499357,325,24.688798904418945
1715881630.7600543,326,21.953039169311523
1715881635.033899,327,22.32501983642578
1715881639.3323412,328,19.824344635009766
1715881643.59767,329,22.031404495239258
1715881647.9274263,330,21.232534408569336
1715881652.2096062,331,19.496061325073242
1715881656.5074983,332,23.544130325317383
1715881660.8352869,333,20.815258026123047
1715881665.086311,334,20.448179244995117
1715881669.339326,335,19.85023307800293
1715881673.6645806,336,20.5223445892334
1715881678.016896,337,17.297208786010742
1715881682.304602,338,21.050994873046875
