Wall time,Step,Value
1715869076.6955304,0,7.753948011668399e-05
1715869080.857101,1,0.0008605396724306047
1715869084.8189332,2,0.003255995688959956
1715869088.877692,3,0.0027875732630491257
1715869092.7526789,4,0.0029671830125153065
1715869096.8327022,5,0.003195070428773761
1715869100.7293227,6,0.002850668039172888
1715869104.5770538,7,0.0029693858232349157
1715869108.483083,8,0.0028805136680603027
1715869112.3927965,9,0.0026012281887233257
1715869116.316018,10,0.0029604844748973846
1715869120.1917717,11,0.002682425081729889
1715869124.1212726,12,0.0027176844887435436
1715869128.2016883,13,0.0028199967928230762
1715869132.1143825,14,0.0032175227534025908
1715869136.0724332,15,0.00249739782884717
1715869139.9841275,16,0.003170490264892578
1715869143.8528473,17,0.002854979131370783
1715869147.7083287,18,0.0028678346425294876
1715869151.585224,19,0.0031883767805993557
1715869155.513534,20,0.005013671237975359
1715869159.6481223,21,0.005509259179234505
1715869163.5614781,22,0.0052537014707922935
1715869167.4240046,23,0.004896349739283323
1715869171.321801,24,0.004705487284809351
1715869175.1685414,25,0.005526538472622633
1715869179.059984,26,0.004524600226432085
1715869182.9845955,27,0.005313271190971136
1715869187.0787034,28,0.006030547432601452
1715869191.0186133,29,0.004666523542255163
1715869194.8982148,30,0.005083361640572548
1715869198.7489107,31,0.006428477354347706
1715869202.660495,32,0.006102008279412985
1715869206.696716,33,0.006862328387796879
1715869210.648181,34,0.005750711541622877
1715869214.6222084,35,0.006324873771518469
1715869218.941097,36,0.006831868551671505
1715869222.966211,37,0.008240479044616222
1715869226.8743856,38,0.006107801105827093
1715869230.797256,39,0.0067253271117806435
1715869234.680178,40,0.006802480202168226
1715869238.5965087,41,0.008544018492102623
1715869242.4782052,42,0.008692054077982903
1715869246.4750254,43,0.008345423266291618
1715869250.5205157,44,0.009520589374005795
1715869254.520483,45,0.010166503489017487
1715869258.4675746,46,0.010809547267854214
1715869262.388858,47,0.010967865586280823
1715869266.316137,48,0.009658973664045334
1715869270.2633355,49,0.010711144655942917
1715869274.1987712,50,0.010800717398524284
1715869278.3970504,51,0.009897103533148766
1715869282.3869545,52,0.01189438533037901
1715869286.358774,53,0.01065343152731657
1715869290.2805963,54,0.012344497255980968
1715869294.2265084,55,0.012048786506056786
1715869298.2103827,56,0.009065717458724976
1715869302.147391,57,0.010166632942855358
1715869306.1736128,58,0.012858218513429165
1715869310.2679925,59,0.011425403878092766
1715869314.2162297,60,0.020783206447958946
1715869318.1733775,61,0.016404805704951286
