Wall time,Step,Value
1715863149.8431299,0,0.9938672780990601
1715863154.7412639,1,0.9701148867607117
1715863159.669182,2,0.9465267062187195
1715863164.4788382,3,0.9352765083312988
1715863168.9115677,4,0.9231191873550415
1715863173.4196982,5,0.9103049039840698
1715863177.9263084,6,0.8994449377059937
1715863182.4681683,7,0.8953272104263306
1715863187.0287898,8,0.8989601731300354
1715863191.5783207,9,0.8936350345611572
1715863196.130574,10,0.8713090419769287
1715863200.6674967,11,0.8641456365585327
1715863205.23928,12,0.8604998588562012
1715863209.7942777,13,0.8440554738044739
1715863214.318519,14,0.8494806885719299
1715863218.902761,15,0.8436005711555481
1715863223.4994228,16,0.8210303783416748
1715863228.030322,17,0.808408260345459
1715863232.8039796,18,0.7942701578140259
1715863237.4475427,19,0.7854915261268616
1715863242.1890228,20,0.7792233228683472
1715863246.8973632,21,0.7752485275268555
1715863251.7976398,22,0.7753334045410156
1715863256.9545977,23,0.766377866268158
1715863262.18778,24,0.7569065690040588
1715863267.3912961,25,0.7474613189697266
1715863272.6953995,26,0.7381303310394287
1715863278.1555457,27,0.7352076768875122
1715863283.3448293,28,0.7281441688537598
1715863287.9666286,29,0.7276253700256348
1715863292.6419303,30,0.725517988204956
1715863297.3160992,31,0.7164455056190491
1715863301.9437392,32,0.7108573913574219
1715863306.5801578,33,0.7075508832931519
1715863311.2079678,34,0.7058202028274536
1715863315.79382,35,0.7016679048538208
1715863320.3574665,36,0.6989331841468811
1715863324.9813552,37,0.6947182416915894
1715863329.5799994,38,0.6898961067199707
1715863334.1797898,39,0.6885782480239868
1715863338.8329828,40,0.6842983961105347
1715863343.5187716,41,0.6774889230728149
1715863348.1384287,42,0.6741294860839844
1715863352.7617712,43,0.6694946885108948
1715863357.3325715,44,0.6671526432037354
1715863362.2530396,45,0.6630021333694458
1715863367.221719,46,0.66168612241745
1715863372.4240692,47,0.659848690032959
1715863377.4103305,48,0.6599591970443726
1715863382.5207417,49,0.6603508591651917
1715863387.541405,50,0.6596187353134155
1715863392.95569,51,0.6585813760757446
1715863398.2287056,52,0.6570430397987366
1715863403.4286196,53,0.6562793254852295
1715863408.2416623,54,0.6517489552497864
1715863412.9981418,55,0.647568941116333
1715863417.753113,56,0.6473248600959778
1715863422.9565234,57,0.6432743072509766
1715863428.311005,58,0.6384564638137817
1715863433.7398825,59,0.6356742978096008
1715863439.0562437,60,0.6341134309768677
1715863444.3503473,61,0.6306492686271667
1715863449.6829367,62,0.6282117366790771
1715863454.5912018,63,0.6236027479171753
1715863459.3180473,64,0.6235769987106323
1715863464.0536714,65,0.6230494976043701
1715863468.8983197,66,0.6190766096115112
1715863473.5628529,67,0.6123277544975281
1715863478.377049,68,0.6084209680557251
1715863483.1064286,69,0.6080381870269775
1715863487.9049628,70,0.6061245203018188
1715863492.6431634,71,0.6072540283203125
1715863497.316018,72,0.6074771881103516
1715863502.055432,73,0.6069918870925903
1715863506.7450836,74,0.6069244742393494
1715863511.3997066,75,0.6060439348220825
1715863516.0695765,76,0.6048938632011414
1715863520.7213476,77,0.6014229655265808
1715863525.417572,78,0.6005762815475464
1715863530.0434897,79,0.5966323614120483
1715863534.7096715,80,0.5929286479949951
1715863539.3268683,81,0.5871756076812744
1715863543.9966903,82,0.5850719213485718
1715863548.665346,83,0.5799545645713806
1715863553.3008385,84,0.5770361423492432
1715863557.917994,85,0.5761919021606445
1715863562.765061,86,0.5733354091644287
1715863567.4359727,87,0.5729296207427979
1715863572.0388343,88,0.5729881525039673
1715863576.7907119,89,0.5717343091964722
1715863581.631424,90,0.5686181783676147
1715863586.572287,91,0.566997230052948
1715863591.6753633,92,0.5681162476539612
1715863596.509409,93,0.5661696195602417
1715863601.3206038,94,0.5619471073150635
1715863605.9976296,95,0.561339259147644
1715863610.6979535,96,0.5604358911514282
1715863615.3495812,97,0.5596668720245361
1715863619.9497807,98,0.5592184066772461
1715863624.7239923,99,0.5565326809883118
1715863629.4744523,100,0.5528619885444641
1715863634.3119843,101,0.5512773394584656
